id,도로명,열선,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,도로_길이,행정동,도로폭,도로규모,행정구역
1883,다산로36가길,0,주거지 도로,37.5606928,127.0187456,37.5608865,127.0189859,37.56078965,127.01886575,30.208488465044688,신당동,폭6-8m,소로3류,중구
1884,청구로4길,0,주거지 도로,37.5609404,127.0155135,37.5617083,127.0159654,37.56132435,127.01573945,94.2205763551438,신당동,폭8-10m,소로2류,중구
1885,다산로32길,0,주거지 도로,37.5609404,127.0155135,37.5611249,127.0150125,37.56103265,127.015263,48.69333704127379,신당동,폭8-10m,소로2류,중구
1886,다산로32길,0,주거지 도로,37.5609404,127.0155135,37.5615305,127.0164497,37.56123545,127.0159816,143.66763168455364,신당동,폭8-10m,소로2류,중구
1887,청구로4길,0,주거지 도로,37.5609404,127.0155135,37.5598375,127.014871,37.56038895,127.01519225,135.08222117859214,신당동,폭8-10m,소로2류,중구
1888,다산로29길,0,주거지 도로,37.5610027,127.0133248,37.5611662,127.0130076,37.56108445,127.0131662,33.3505875053917,신당동,6m미만,소로,중구
1889,청구로8길,0,주거지 도로,37.5610027,127.0133248,37.5616042,127.013839,37.56130345,127.0135819,80.79421511734422,신당동,폭6-8m,소로3류,중구
1890,다산로29길,0,주거지 도로,37.5610027,127.0133248,37.5607451,127.0140985,37.5608739,127.01371165,73.96957600132319,신당동,6m미만,소로,중구
1891,다산로32길,0,주거지 도로,37.5611249,127.0150125,37.5613364,127.0144311,37.56123065,127.0147218,56.40210626282308,신당동,폭8-10m,소로2류,중구
1892,청구로6길,0,주거지 도로,37.5611249,127.0150125,37.5600327,127.0143794,37.5605788,127.01469595,133.65485064331378,신당동,폭6-8m,소로3류,중구
1893,다산로36가길,0,주거지 도로,37.5612703,127.019613,37.5614046,127.0200553,37.56133745,127.01983415,41.7485458325023,신당동,폭6-8m,소로3류,중구
1894,다산로38길,0,주거지 도로,37.5612703,127.019613,37.5621562,127.019194,37.56171325,127.0194035,105.2034703874774,신당동,6m미만,소로,중구
1895,다산로36가길,0,주거지 도로,37.5612703,127.019613,37.5608865,127.0189859,37.5610784,127.01929945,70.43739842016083,신당동,폭6-8m,소로3류,중구
1896,다산로36나길,0,주거지 도로,37.5612703,127.019613,37.5607647,127.0199164,37.5610175,127.0197647,80.18868775640618,신당동,6m미만,소로,중구
1897,다산로31길,0,주거지 도로,37.5616042,127.013839,37.5617763,127.0135128,37.56169025,127.0136759,34.538728963958754,신당동,6m미만,소로,중구
1898,다산로31길,0,주거지 도로,37.5616042,127.013839,37.5613364,127.0144311,37.5614703,127.01413505,60.08788647704796,신당동,6m미만,소로,중구
1899,청구로8길,0,주거지 도로,37.5616042,127.013839,37.5622802,127.0143606,37.5619422,127.0140998,88.11346359520007,신당동,폭6-8m,소로3류,중구
1900,다산로31길,0,주거지 도로,37.5621635,127.0127789,37.5619678,127.0131499,37.56206565,127.0129644,39.2798872479215,신당동,6m미만,소로,중구
1901,청구로14길,0,주거지 도로,37.5621635,127.0127789,37.5615472,127.0122685,37.56185535,127.0125237,81.97727154927128,신당동,폭6-8m,소로3류,중구
1902,청구로14길,0,주거지 도로,37.5621635,127.0127789,37.5627983,127.0132818,37.5624809,127.01303035,83.35089765793877,신당동,폭6-8m,소로3류,중구
1903,다산로31길,0,주거지 도로,37.5621635,127.0127789,37.5623426,127.0124721,37.56225305,127.0126255,33.902613345417336,신당동,6m미만,소로,중구
1904,다산로38길,0,주거지 도로,37.5621562,127.019194,37.5622917,127.0196195,37.56222395,127.01940675,40.41830756955036,신당동,6m미만,소로,중구
1905,다산로38길,0,주거지 도로,37.5621562,127.019194,37.5612703,127.019613,37.56171325,127.0194035,105.2034703874774,신당동,6m미만,소로,중구
1906,다산로38길,0,주거지 도로,37.5621562,127.019194,37.5623675,127.0187441,37.56226185,127.01896905,46.78473799516102,신당동,6m미만,소로,중구
1907,다산로38길,0,주거지 도로,37.5621562,127.019194,37.5620182,127.01899,37.56208719999999,127.019092,24.97482990433881,신당동,6m미만,소로,중구
1908,퇴계로88다길,0,주거지 도로,37.5624389,127.0201034,37.5627433,127.0199573,37.5625911,127.02003035,36.2147397130241,신당동,6m미만,소로,중구
1909,퇴계로88다길,0,주거지 도로,37.5624389,127.0201034,37.5616993,127.0204716,37.5620691,127.0202875,88.41205555118148,신당동,6m미만,소로,중구
1910,퇴계로86가길,0,주거지 도로,37.5624389,127.0201034,37.5622917,127.0196195,37.5623653,127.01986145,45.685297144288754,신당동,6m미만,소로,중구
1911,퇴계로88나길,0,주거지 도로,37.5624389,127.0201034,37.5625941,127.0206086,37.5625165,127.020356,47.75700005878763,신당동,6m미만,소로,중구
1912,퇴계로90길,0,주거지 도로,37.5625941,127.0206086,37.5627488,127.0210958,37.56267145,127.0208522,46.26040111035261,신당동,6m미만,소로,중구
1913,퇴계로88나길,0,주거지 도로,37.5625941,127.0206086,37.5624389,127.0201034,37.5625165,127.020356,47.75700005878763,신당동,6m미만,소로,중구
1914,퇴계로88나길,0,주거지 도로,37.5625941,127.0206086,37.5635508,127.0202159,37.56307245,127.02041225,113.08835668713108,신당동,6m미만,소로,중구
1915,퇴계로88나길,0,주거지 도로,37.5625941,127.0206086,37.5618797,127.0210429,37.5622369,127.02082575,89.09890750382317,신당동,6m미만,소로,중구
1916,퇴계로88가길,0,주거지 도로,37.5627488,127.0210958,37.5634514,127.0207669,37.5631001,127.02093135,83.33091622588873,신당동,6m미만,소로,중구
1917,퇴계로88가길,0,주거지 도로,37.5627488,127.0210958,37.562007,127.0214649,37.5623779,127.02128035,88.66867913245578,신당동,6m미만,소로,중구
1918,퇴계로90길,0,주거지 도로,37.5627488,127.0210958,37.5628888,127.0215952,37.5628188,127.0213455,46.690120533997074,신당동,6m미만,소로,중구
1919,퇴계로90길,0,주거지 도로,37.5627488,127.0210958,37.5625941,127.0206086,37.56267145,127.0208522,46.26040111035261,신당동,6m미만,소로,중구
1920,다산로35길,0,주거지 도로,37.5634552,127.0150812,37.5635385,127.0149713,37.56349685,127.01502625,13.402569772326506,신당동,6m미만,소로,중구
1921,퇴계로76길,0,주거지 도로,37.5634552,127.0150812,37.5642589,127.0155433,37.56385705,127.01531225,98.21148581779904,무학동,폭8-10m,소로2류,중구
1922,다산로35길,0,주거지 도로,37.5634552,127.0150812,37.5631646,127.0154774,37.5633099,127.0152793,47.57824107167606,신당동,6m미만,소로,중구
1923,다산로39길,0,주거지 도로,37.5642589,127.0155433,37.5643756,127.015172,37.56431725,127.01535765,35.205508306128294,무학동,6m미만,소로,중구
1924,퇴계로76길,0,주거지 도로,37.5642589,127.0155433,37.5634552,127.0150812,37.56385705,127.01531225,98.21148581779904,무학동,폭8-10m,소로2류,중구
1925,다산로39길,0,주거지 도로,37.5642589,127.0155433,37.56412,127.01599,37.56418945,127.01576665,42.39953954043213,무학동,6m미만,소로,중구
1926,퇴계로76길,0,주거지 도로,37.5642589,127.0155433,37.5652875,127.0156801,37.5647732,127.0156117,115.02239563729646,무학동,폭8-10m,소로2류,중구
1927,퇴계로73길,0,주거지 도로,37.5680434,127.0137377,37.5676033,127.0137762,37.56782335,127.01375695,49.07487773919648,신당동,6m미만,소로,중구
1928,마장로,0,3차로,37.5680434,127.0137377,37.5679994,127.0159881,37.5680214,127.0148629,198.4249261659668,신당동,6m미만,소로,중구
1929,마장로,0,3차로,37.5680434,127.0137377,37.5679513,127.0128418,37.56799735,127.01328975,79.76537150426508,신당동,6m미만,소로,중구
1930,동호로,0,주거지 도로,37.5453681,127.0156825,37.5462285,127.016283,37.5457983,127.01598275,112.09945043879948,신당동,폭6-8m,소로3류,중구
1931,동호로,0,주거지 도로,37.5462285,127.016283,37.5453681,127.0156825,37.5457983,127.01598275,112.09945043879948,신당동,폭6-8m,소로3류,중구
1932,동호로,0,주거지 도로,37.5462285,127.016283,37.54784,127.0157591,37.54703425,127.01602105,185.5198486146397,신당동,폭6-8m,소로3류,중구
1933,동호로,0,주거지 도로,37.5462285,127.016283,37.5459078,127.01639,37.54606815,127.0163365,37.31754088634595,신당동,폭6-8m,소로3류,중구
1934,연세로12길,0,주거지 도로,37.5611665,126.9787088,37.560478,126.9788841,37.56082225,126.97879645,78.1036481362604,남창동,6m미만,소로,중구
1935,남대문시장길,0,주거지 도로,37.5612036,126.9802288,37.5614688,126.9803692,37.5613362,126.980299,31.980462357186116,남창동,폭6-8m,소로3류,중구
1936,남대문시장길,0,주거지 도로,37.5612036,126.9802288,37.5606992,126.9800531,37.5609514,126.98014095,58.18572267469195,남창동,폭6-8m,소로3류,중구
1937,남대문시장길,0,주거지 도로,37.5612036,126.9802288,37.561142,126.9815152,37.5611728,126.980872,114.8035305492724,남창동,폭6-8m,소로3류,중구
1938,남대문시장길,0,주거지 도로,37.6548411,127.0145042,37.6549392,127.0149144,37.65489015,127.0147093,37.7229886150417,남창동,폭6-8m,소로3류,중구
1939,소공로,0,주거지 도로,37.5588612,126.9827373,37.5590967,126.9837822,37.55897895,126.98325975,95.75528660227234,회현동2가,폭6-8m,소로3류,중구
1940,소공로7길,0,주거지 도로,37.5588612,126.9827373,37.5585975,126.98156,37.55872935,126.98214865,107.83910068515692,회현동,폭20-25m,중로1류,중구
1941,후암로58길,0,주거지 도로,37.5542795,126.9765175,37.5542791,126.9753578,37.554279300000005,126.97593765,106.841758885141,남대문로5가,폭15-20m,중로2류,중구
1942,후암로58길,0,주거지 도로,37.5542235,126.9744605,37.5542791,126.9753578,37.5542513,126.97490915,82.44311469550726,남대문로5가,폭15-20m,중로2류,중구
1943,후암로58길,0,주거지 도로,37.5542235,126.9744605,37.5536537,126.974186,37.5539386,126.97432325,70.47883880758319,남대문로5가,폭15-20m,중로2류,중구
1944,후암로58길,0,주거지 도로,37.5542791,126.9753578,37.5542795,126.9765175,37.554279300000005,126.97593765,106.841758885141,남대문로5가,폭15-20m,중로2류,중구
1945,후암로58길,0,주거지 도로,37.5542791,126.9753578,37.5542235,126.9744605,37.5542513,126.97490915,82.44311469550726,남대문로5가,폭15-20m,중로2류,중구
1946,후암로58길,0,주거지 도로,37.5542791,126.9753578,37.5534717,126.9752478,37.5538754,126.9753028,92.0473050714456,남대문로5가,폭15-20m,중로2류,중구
1947,손기정로1길,0,주거지 도로,37.5581909,126.9620924,37.5575859,126.9620898,37.5578884,126.9620911,67.27341604873914,중림동,6m미만,소로,중구
1948,손기정로1길,0,주거지 도로,37.5581909,126.9620924,37.5589927,126.9621349,37.5585918,126.96211365,89.27420304368354,중림동,6m미만,소로,중구
1949,중림로,0,3차로,37.5591274,126.963702,37.5590938,126.9640684,37.5591106,126.9638852,32.51248320194103,중림동,폭8-10m,소로2류,중구
1950,중림로2길,0,주거지 도로,37.5591274,126.963702,37.558121,126.9634717,37.5586242,126.96358685,124.02430100670242,중림동,6m미만,소로,중구
1951,중림로,0,3차로,37.5590938,126.9640684,37.5591274,126.963702,37.5591106,126.9638852,32.51248320194103,중림동,폭8-10m,소로2류,중구
1952,중림로,0,3차로,37.5590938,126.9640684,37.5590953,126.9641025,37.55909455,126.96408545,3.010441155481305,중림동,폭8-10m,소로2류,중구
1953,중림로4길,0,주거지 도로,37.5590938,126.9640684,37.5580263,126.964075,37.55856005,126.9640717,134.61072837067815,중림동,6m미만,소로,중구
1954,중림로4길,0,주거지 도로,37.5571547,126.9639537,37.5574401,126.9640738,37.5572974,126.96401375,33.61664508339399,중림동,6m미만,소로,중구
1955,서소문로2길,0,주거지 도로,37.5571547,126.9639537,37.5576149,126.96305,37.5573848,126.96350185,102.81271110863408,중림동,6m미만,소로,중구
1956,만리재로37길,1,주거지 도로,37.5571547,126.9639537,37.5566011,126.9675778,37.5568779,126.96576575,410.4499632977079,만리동1가,6m미만,소로,중구
1957,중림로4길,0,주거지 도로,37.5574401,126.9640738,37.5571547,126.9639537,37.5572974,126.96401375,33.61664508339399,중림동,6m미만,소로,중구
1958,중림로4길,0,주거지 도로,37.5574401,126.9640738,37.5580263,126.964075,37.5577332,126.9640744,70.31155484236913,중림동,6m미만,소로,중구
1959,서소문로2길,0,주거지 도로,37.5574401,126.9640738,37.5575958,126.9636518,37.557517950000005,126.9638628,41.32843199815273,중림동,6m미만,소로,중구
1960,중림로2길,1,주거지 도로,37.558121,126.9634717,37.5591274,126.963702,37.5586242,126.96358685,124.02430100670242,중림동,6m미만,소로,중구
1961,중림로2길,0,주거지 도로,37.558121,126.9634717,37.5576111,126.963439,37.55786605,126.96345535,56.804738831653374,중림동,6m미만,소로,중구
1962,중림로2길,0,주거지 도로,37.558121,126.9634717,37.5580352,126.9638158,37.5580781,126.96364375,32.10870164207221,중림동,6m미만,소로,중구
1963,중림로2길,0,주거지 도로,37.558121,126.9634717,37.5582437,126.9630841,37.55818235,126.9632779,37.01084709378935,중림동,6m미만,소로,중구
1964,중림로4길,0,주거지 도로,37.5580263,126.964075,37.5574401,126.9640738,37.5577332,126.9640744,70.31155484236913,중림동,6m미만,소로,중구
1965,중림로4길,1,주거지 도로,37.5580263,126.964075,37.5590938,126.9640684,37.55856005,126.9640717,134.61072837067815,중림동,6m미만,소로,중구
1966,중림로2길,0,주거지 도로,37.5580263,126.964075,37.5580352,126.9638158,37.55803075,126.9639454,22.87187651991905,중림동,6m미만,소로,중구
1967,세종대로1길,0,주거지 도로,37.5581995,126.9717975,37.5579951,126.9731992,37.5580973,126.97249835,134.30240791077222,봉래동1가,폭8-10m,소로2류,중구
