도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,도로_길이,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부,행정동
도봉로101길,주거지 도로,37.6433347,127.0295498,37.6431276,127.0298767,37.64323115,127.02971325,36.86132474293763,,,,380087722,,,,,수유동
도봉로101길,주거지 도로,37.6433347,127.0295498,37.6426807,127.028916,37.6430077,127.0292329,91.6656438513397,,,,792088731,,,,,수유동
한천로144길,주거지 도로,37.643381,127.0268912,37.6429551,127.027126,37.64316805,127.0270086,51.67373942117843,,,,380087770,,,,,수유동
한천로150길,주거지 도로,37.6434355,127.023377,37.6435321,127.0234901,37.6434838,127.02343355,14.686438347340516,,,,86165647,,,,,수유동
한천로150길,주거지 도로,37.6434355,127.023377,37.6432023,127.0230852,37.6433189,127.0232311,36.56938151000131,,,,86165647,,,,,수유동
한천로148길,주거지 도로,37.6434355,127.023377,37.6427285,127.0242983,37.643082,127.02383765,113.69133984687372,,,,380087978,,,,,수유동
한천로148길,주거지 도로,37.6434488,127.0250717,37.6432729,127.0248878,37.64336085,127.02497975,25.391745419468357,,,,380087714,,,,,수유동
도봉로97길,주거지 도로,37.6434488,127.0250717,37.6431416,127.0255058,37.6432952,127.02528875,51.261295926378864,,,,380087739,,,,,수유동
한천로148길,주거지 도로,37.6434488,127.0250717,37.6436723,127.0253223,37.64356055,127.025197,33.23370858538633,,,,380087714,,,,,수유동
도봉로99길,주거지 도로,37.6435042,127.0272439,37.6436229,127.027071,37.64356355,127.02715745,20.14844952854856,,,,380087825,,,,,수유동
도봉로99길,주거지 도로,37.6435042,127.0272439,37.6433223,127.0275087,37.64341325,127.0273763,30.86571203659128,,,,380087825,,,,,수유동
도봉로99길,주거지 도로,37.6435042,127.0272439,37.6438699,127.0276771,37.64368705,127.0274605,55.752776065512506,,,,380087828,,,,,수유동
도봉로101길,주거지 도로,37.6435143,127.0292663,37.6436906,127.0289802,37.64360245,127.02912325,31.91949469791725,,,,380087722,,,,,수유동
도봉로101길,주거지 도로,37.6435143,127.0292663,37.6433347,127.0295498,37.643424499999995,127.02940805,31.96713716157826,,,,380087722,,,,,수유동
도봉로101길,주거지 도로,37.6435143,127.0292663,37.6428043,127.0286232,37.6431593,127.02894475,97.15491031339836,,,,380087791,,,,,수유동
한천로150길,주거지 도로,37.6435321,127.0234901,37.64361,127.02362,37.643571050000006,127.02355505,14.347270045061029,,,,86165647,,,,,수유동
한천로150길,주거지 도로,37.6435321,127.0234901,37.6434355,127.023377,37.6434838,127.02343355,14.686438347340516,,,,86165647,,,,,수유동
한천로150길,주거지 도로,37.6435321,127.0234901,37.6428391,127.0244203,37.6431856,127.0239552,112.60109366963908,,,,380087878,,,,,수유동
도봉로97길,주거지 도로,37.6436211,127.0262974,37.6432998,127.026046,37.64346045,127.0261717,42.02830667774771,,,,380087779,,,,,수유동
도봉로99길,주거지 도로,37.6436229,127.027071,37.6436675,127.0270061,37.643645199999995,127.02703855,7.56619620858673,,,,380087825,,,,,수유동
도봉로99길,주거지 도로,37.6436229,127.027071,37.6435042,127.0272439,37.64356355,127.02715745,20.14844952854856,,,,380087825,,,,,수유동
한천로150길,주거지 도로,37.6436229,127.027071,37.6441134,127.0257847,37.64386815,127.02642785,143.35715038485708,,,,380087947,,,,,수유동
노해로22길,주거지 도로,37.6436462,127.0233031,37.64361,127.02362,37.6436281,127.02346155,28.190957299711965,,,,380087922,,,,,수유동
노해로22길,주거지 도로,37.6436462,127.0233031,37.644325,127.0238138,37.6439856,127.02355845,88.96496799000828,,,,380087867,,,,,수유동
노해로22길,주거지 도로,37.6436462,127.0233031,37.643746,127.0227785,37.6436961,127.0230408,48.04571100682958,,,,380087922,,,,,수유동
도봉로99길,주거지 도로,37.6436675,127.0270061,37.6440443,127.0274218,37.6438559,127.02721395,55.63365948798164,,,,380087806,,,,,수유동
도봉로99길,주거지 도로,37.6436675,127.0270061,37.6438256,127.0267758,37.64374655,127.02689095,26.83689889565308,,,,380087825,,,,,수유동
도봉로99길,주거지 도로,37.6436675,127.0270061,37.6436229,127.027071,37.643645199999995,127.02703855,7.56619620858673,,,,380087825,,,,,수유동
도봉로97길,주거지 도로,37.6436723,127.0253223,37.64377,127.02516,37.643721150000005,127.02524115,17.95064873248719,,,,380087966,,,,,수유동
한천로148길,주거지 도로,37.6436723,127.0253223,37.6434488,127.0250717,37.64356055,127.025197,33.23370858538633,,,,380087714,,,,,수유동
도봉로97길,주거지 도로,37.6436723,127.0253223,37.6432998,127.026046,37.64348605,127.02568415,76.02480489591389,,,,380087966,,,,,수유동
도봉로101길,주거지 도로,37.6436906,127.0289802,37.643882,127.0286695,37.6437863,127.02882485,34.659978137894406,,,,380087722,,,,,수유동
도봉로101길,주거지 도로,37.6436906,127.0289802,37.6435143,127.0292663,37.64360245,127.02912325,31.91949469791725,,,,380087722,,,,,수유동
도봉로101길,주거지 도로,37.6436906,127.0289802,37.642915,127.0283292,37.6433028,127.0286547,103.55332601592818,,,,380087764,,,,,수유동
한천로144길,주거지 도로,37.6436995,127.0279266,37.6433223,127.0275087,37.643510899999995,127.02771765,55.794826846946854,,,,380087724,,,,,수유동
한천로144길,주거지 도로,37.6436995,127.0279266,37.6440849,127.0283445,37.6438922,127.02813555,56.48333400517358,,,,380087724,,,,,수유동
한천로144길,주거지 도로,37.6436995,127.0279266,37.6438699,127.0276771,37.6437847,127.02780185,29.010212225181416,,,,380087982,,,,,수유동
한천로150길,주거지 도로,37.6437207,127.0244481,37.64377,127.02516,37.64374535,127.02480405,62.91984149959406,,,,86165647,,,,,수유동
한천로150길,주거지 도로,37.6437207,127.0244481,37.6437,127.02415,37.643710350000006,127.02429905,26.34752291325584,,,,86165647,,,,,수유동
노해로26길,주거지 도로,37.6437207,127.0244481,37.6440168,127.0241817,37.64386875,127.0243149,41.059812572707706,,,,380087969,,,,,수유동
노해로22길,주거지 도로,37.643746,127.0227785,37.6436462,127.0233031,37.6436961,127.0230408,48.04571100682958,,,,380087922,,,,,수유동
도봉로99길,주거지 도로,37.6438256,127.0267758,37.6442086,127.0271813,37.6440171,127.02697855,55.57345998513619,,,,380087793,,,,,수유동
도봉로99길,주거지 도로,37.6438256,127.0267758,37.6439905,127.0265356,37.64390805,127.0266557,27.99078170956462,,,,380087825,,,,,수유동
도봉로99길,주거지 도로,37.6438256,127.0267758,37.6436675,127.0270061,37.64374655,127.02689095,26.83689889565308,,,,380087825,,,,,수유동
한천로150길,주거지 도로,37.6438614,127.0253358,37.64377,127.02516,37.643815700000005,127.0252479,18.51699728595486,,,,86165647,,,,,수유동
한천로150길,주거지 도로,37.6438614,127.0253358,37.6440217,127.0249727,37.64394155,127.02515425,36.603000861584526,,,,380087850,,,,,수유동
한천로150길,주거지 도로,37.6438614,127.0253358,37.6439244,127.0254529,37.6438929,127.02539435,12.467508198073023,,,,86165647,,,,,수유동
도봉로99길,주거지 도로,37.6438699,127.0276771,37.6435042,127.0272439,37.64368705,127.0274605,55.752776065512506,,,,380087828,,,,,수유동
한천로144길,주거지 도로,37.6438699,127.0276771,37.6436995,127.0279266,37.6437847,127.02780185,29.010212225181416,,,,380087982,,,,,수유동
한천로144길,주거지 도로,37.6438699,127.0276771,37.6439063,127.0276239,37.6438881,127.0276505,6.190550946616995,,,,380087982,,,,,수유동
도봉로101길,주거지 도로,37.643882,127.0286695,37.6440849,127.0283445,37.64398345,127.028507,36.43963663971875,,,,380087722,,,,,수유동
도봉로101길,주거지 도로,37.643882,127.0286695,37.6436906,127.0289802,37.6437863,127.02882485,34.659978137894406,,,,380087722,,,,,수유동
도봉로101길,주거지 도로,37.643882,127.0286695,37.643068,127.0279706,37.643474999999995,127.02832005,109.80143355788148,,,,792088730,,,,,수유동
도봉로101길,주거지 도로,37.6439063,127.0276239,37.6442795,127.0280509,37.6440929,127.0278374,55.99582139277227,,,,380087750,,,,,수유동
한천로144길,주거지 도로,37.6439063,127.0276239,37.6438699,127.0276771,37.6438881,127.0276505,6.190550946616995,,,,380087982,,,,,수유동
한천로144길,주거지 도로,37.6439063,127.0276239,37.6440443,127.0274218,37.643975299999994,127.02752285,23.496827788084225,,,,380087982,,,,,수유동
한천로150길,주거지 도로,37.6439244,127.0254529,37.6441134,127.0257847,37.644018900000006,127.0256188,35.98771797737903,,,,86165647,,,,,수유동
노해로32길,주거지 도로,37.6439244,127.0254529,37.6444426,127.0251814,37.6441835,127.02531715,62.3830322495009,,,,380087976,,,,,수유동
한천로150길,주거지 도로,37.6439244,127.0254529,37.6438614,127.0253358,37.6438929,127.02539435,12.467508198073023,,,,86165647,,,,,수유동
도봉로99길,주거지 도로,37.6439905,127.0265356,37.6443768,127.0269351,37.64418365,127.02673535,55.518916007308505,,,,380087766,,,,,수유동
도봉로99길,주거지 도로,37.6439905,127.0265356,37.6438256,127.0267758,37.64390805,127.0266557,27.99078170956462,,,,380087825,,,,,수유동
