열선의_id,찾은_도로의_id,중점_위도,중점_경도,경사각,최근접_시설의_평균거리,시점_위도,시점_경도,종점_위도,종점_경도,길이,열선여부,행정동,주소,도로명_여부,행정구역
1,,37.524563655452695,126.856441420798,0.1694334900550652,84.50860331770728,37.5248447165993,126.856176788194,37.5242825943061,126.856706053402,50,1,신정동,양천구 신정동 949-4,0,양천구
2,,37.5370412106454,126.869487785893,0.1099395349601277,135.9061387330949,37.5367923356947,126.869185442389,37.5372900855961,126.869790129397,85,1,목동,양천구 목동 847,0,양천구
3,,37.53855608268215,126.8697516084885,2.267934017741194,99.55103771187314,37.5382268535506,126.869543876144,37.5388853118137,126.869959340833,360,1,목동,양천구 목동 837,0,양천구
4,,37.53886797985475,126.825738228987,6.753198960549701,168.60544296721946,37.5389857693153,126.825818855801,37.5387501903942,126.825657602173,210,1,신월동,양천구 신월동 260,0,양천구
5,,37.524772815838304,126.857329634119,0.4933696105510677,76.85388344075379,37.5246556069168,126.856555899543,37.5248900247598,126.858103368695,50,1,신정동,양천구 은행정로13길 16-1,1,양천구
6,,37.51988657099895,126.84830922201,1.7840384132147205,135.49662485788753,37.5212277273529,126.848039884276,37.518545414645,126.848578559744,122,1,신월동,"양천구 중앙로29길 61 (신월동, 신정뉴타운롯데캐슬)",1,양천구
7,,37.5461327567211,126.878979851941,1.1327070466092015,238.79261233549573,37.5463896607494,126.877909572876,37.5458758526928,126.880050131006,70,1,목동,양천구 목동중앙북로24길 1-16,1,양천구
8,,37.53763973149845,126.8265602665785,11.458182443603771,103.79677115020786,37.5377164258063,126.826726753453,37.5375630371906,126.826393779704,380,1,신월동,양천구 남부순환로 326-1,1,양천구
9,,37.51563138945405,126.8515585306875,5.127881774688401,153.1652720112457,37.5156645306556,126.851976191744,37.5155982482525,126.851140869631,100,1,신정동,양천구 중앙로25길 24-1,1,양천구
10,,37.53389845874245,126.8290890824025,2.523216231751233,73.48445633267897,37.5341651647201,126.829095997621,37.5336317527648,126.829082167184,150,1,신월동,양천구 남부순환로 380 (신월동),1,양천구
11,,37.53965456032659,126.8729160710725,8.88059177479175,242.6222797559688,37.5392779704815,126.872690863996,37.5400311501717,126.873141278149,50,1,목동,양천구 목동중앙본로2길 46-44 (목동),1,양천구
12,,37.5076454930786,126.864854898925,1.8869763292668291,122.995960062958,37.5085599439894,126.864913193946,37.5067310421678,126.864796603904,100,1,신정동,양천구 목동남로2길 21-4 (신정동),1,양천구
13,,37.523036759919805,126.8278800215665,6.879731995511072,253.784370355358,37.5238357586946,126.828368183732,37.522237761145,126.827391859401,70,1,신월동,양천구 지양로 139,1,양천구
14,,37.544471167843554,126.867152798477,2.396854380427472,69.51745717919881,37.5442985231727,126.868502441725,37.5446438125144,126.865803155229,90,1,목동,양천구 목동중앙북로8길 111,1,양천구
15,,37.53389659409185,126.868440319154,0.5344790383136658,156.67133472842778,37.533503515403,126.868788747607,37.5342896727807,126.868091890701,380,1,목동,양천구 목동중앙서로 37,1,양천구
16,,37.538127262948905,126.870458675842,1.0104244497405823,159.51481389281685,37.5383710279499,126.870951066348,37.5378834979479,126.869966285336,85,1,목동,"양천구 목동중앙본로1길 11 (목동, 목4동현대아파트)",1,양천구
17,,37.5122508862911,126.8423927755435,0.5767404663197642,116.33780834900575,37.5111626034447,126.843333690607,37.5133391691375,126.84145186048,210,1,신정동,양천구 신정로13길 35,1,양천구
